Title,Price,Rating,Discount,Source,URL
OnePlus 15R | 12GB+256GB | Mint Breeze | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP66 IP68 IP69 & IP69K | 4K 120fps Video,Rs.47997,N/A,(13% off),Amazon,N/A
"Samsung Galaxy S25 5G Smartphone with Galaxy AI (Navy, 12GB RAM, 256GB Storage), Snapdragon 8 Elite, 50 MP Camera with ProVisual Engine and 4000mAh Battery",Rs.74999,N/A,(7% off),Amazon,N/A
"iQOO Z10R 5G (Aquamarine, 8GB RAM, 128GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu",Rs.22998,N/A,(2% off),Amazon,N/A
"Samsung S24 FE 5G (Blue, 8GB RAM, 256GB Storage) | Exynos 2400e Processor | Dynamic AMOLED Display | Dual Nano-SIM | 4700mAh Battery",N/A,N/A,(1 new offer),Amazon,N/A
Samsung Galaxy S25 Plus 5G (12GB RAM + 256GB Storage) Navy,Rs.74499,N/A,(26% off),Amazon,N/A
"realme 15 Pro 5G Smartphone 12+512GB,4K 60FPS,144Hz HyperGlow 4D Curve Display,7000mAh Battery,80W SuperVOOC, Camera Triple 50MP, Snapdragon 7 Gen 4, IP69, Silver",Rs.42999,N/A,(4% off),Amazon,N/A
"Samsung Galaxy S26 5G (Black, 12GB RAM, 256GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera with ProVisual Engine, Powerful Customized Processor and 4300mAh Battery",Rs.87999,N/A,N/A,Amazon,N/A
"Samsung Galaxy S26 Ultra 5G (Cobalt Violet, 12GB RAM, 256GB Storage) with Built-in Privacy Display, AI Phone, Photo Assist, Creative Studio, 200MP Camera, 5000mAh Battery and Snapdragon 8 Elite Gen 5",Rs.139999,N/A,N/A,Amazon,N/A
OnePlus 13s | Snapdragon® 8 Elite | Smarter with OnePlus AI | Lifetime Display Warranty | 12GB+256GB | Green Silk,Rs.50997,N/A,(12% off),Amazon,N/A
"OnePlus 13R| Smarter with OnePlus AI (12GB RAM, 256GB Storage Nebula Noir)",Rs.39996,N/A,(11% off),Amazon,N/A
OnePlus Nord 5 | Snapdragon 8s Gen 3 | Stable 144FPS Gaming | Dual 50MP Flagship Camera | Powered by OnePlus AI | 256GB 8GB | Phantom Grey,Rs.33999,N/A,(3% off),Amazon,N/A
"Vivo V60 5G (Mist Gray, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Rs.36999,N/A,(12% off),Amazon,N/A
OnePlus Nord CE5 | MediaTek Dimensity | Massive 7100mAh Battery | Powered by OnePlus AI | 128GB 8GB | Black Infinity,Rs.24996,N/A,(14% off),Amazon,N/A
"Samsung Original 25W USB Type-C Travel Adaptor Without Cable for Google Pixel, Xiaomi, Motorola, iPhone, Samsung Galaxy Tab S/A Series, Galaxy S10/M54/M55/A80/A90/S25/S24, Black",Rs.775,N/A,(54% off),Amazon,N/A
"Samsung Galaxy S24 Plus 5G AI Smartphone (Onyx Black, 12GB, 256GB Storage)",N/A,N/A,(1 new offer),Amazon,N/A
MagPro case for Samsung Galaxy S24 5G | MagSafe Compatible Protective Cover with Strong Magnetic Adsorption Shockproof Armor Scratch Resistant Polycarbonate Hard Back | Translucent Matte Black,Rs.349,N/A,(67% off),Amazon,N/A
"Samsung Galaxy S26 Plus 5G (Cobalt Violet, 12GB RAM, 256GB Storage), AI Phone, Photo Assist, Creative Studio, 50MP Camera, 4900mAh Battery and Super Fast Wireless Charging",Rs.119999,N/A,N/A,Amazon,N/A
"Samsung Galaxy M56 5G Mobile (Light Green,8GB RAM,128GB Storage)| Segment's Slimmest|Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-free Gaming| Without Charger",Rs.22999,N/A,(32% off),Amazon,N/A
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Gray, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life",Rs.139999,N/A,(1% off),Amazon,N/A
"SAMSUNG Galaxy F56 5G (Green, 128 GB) (8 GB RAM)",Rs.23839,N/A,(23% off),Amazon,N/A
"Samsung Galaxy M36 5G Mobile (Serene Green, 6GB RAM, 128GB Storage) | Google Gemini| Gorilla Glass Victus+ | 7.7mm | AI Enhanced 50MP OIS Triple Camera| Nightography| Lag-free Gaming | Without Charger",Rs.16999,N/A,(33% off),Amazon,N/A
"REDMI Note 15 5G (Glacier Blue, 8GB RAM 256GB Storage) | 108MP OIS Camera | Snapdragon 6 Gen 3 | 17.2cm Tough Curved AMOLED Screen | Segment’s Slimmest Phone | 5520mAh Si/C Battery | 45W Fast Charging",Rs.24998,N/A,(14% off),Amazon,N/A
"Oppo Reno15 5G (Glacier White, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Rs.45999,N/A,(8% off),Amazon,N/A
"Samsung Galaxy M56 5G Mobile (Light Green,8GB RAM,256GB Storage)| Segment's Slimmest|Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-free Gaming| Without Charger",Rs.25999,N/A,(24% off),Amazon,N/A
SupCares Tempered Glass for Samsung Galaxy S24 (6.2 Inch) With Installation Kit | Military-Grade Gorilla Screen Protector | Edge to Edge Coverage | Black,Rs.292,N/A,(63% off),Amazon,N/A
"Compatible with Samsung Galaxy S24 Ultra Matte Flexible Screen Protector (1 Pack) – Anti-Glare TPU Film, Fingerprint Unlock Supported, Easy Installation Kit, Case-Friendly Fit",Rs.299,N/A,(85% off),Amazon,N/A
OnePlus 15 | 12GB+256GB | Infinite Black | India's First Snapdragon® 8 Elite Gen 5 | 7300mAh Battery | Personalised AI | Game-Changing 165Hz Display | Triple 50MP Camera with 4K 120fps Dolby Vision,Rs.72999,N/A,(5% off),Amazon,N/A
